,Names,Bus_fare,Ratings,Seats,Bus_types,Starting_time,Duration,Ending_time,Starting_point
500,Khurana Bus Service,553,3.2,11 Seats available,Volvo A/C (2+2),08:00,06h 25m,14:25,RK Ashram
501,City Land Travels,673,3.2,32 Seats available,Volvo A/C Semi Sleeper (2+2),08:10,05h 30m,13:40,RK Ashram
502,City Land Travels,529,3.9,5 Seats available,Volvo A/C Semi Sleeper (2+2),09:00,05h 30m,14:30,Majnu Ka Tilla
503,City Land Travels,529,3.2,30 Seats available,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),09:00,05h 30m,14:30,ISBT Kashmiri Gate
504,City Land Travels,529,4.3,41 Seats available,Volvo A/C Semi Sleeper (2+2),09:15,05h 30m,14:45,Majnu Ka Tilla
505,City Land Travels,583,4.5,49 Seats available,Volvo A/C Semi Sleeper (2+2),09:40,05h 20m,15:00,ISBT Kashmiri Gate
506,Khurana Bus Service,INR 499,3.6,14 Seats available,Bharat Benz A/C Semi Sleeper (2+2),09:55,07h 40m,17:35,ISBT Kashmiri Gate
507,Khurana Bus Service,INR 499,4.6,37 Seats available,Bharat Benz A/C Semi Sleeper (2+2),09:55,06h 35m,16:30,Redfort
508,NueGo,484,3.6,19 Seats available,Electric A/C Seater (2+2),12:25,04h 50m,17:15,ISBT Kashmiri Gate
509,City Land Travels,1238,4.3,37 Seats available,Volvo A/C Semi Sleeper (2+2),16:30,06h 00m,22:30,ISBT Kashmiri Gate
510,IntrCity SmartBus,INR 916,4.4,24 Seats available,AC Sleeper (2+1),16:30,06h 50m,23:20,ISBT Kashmiri Gate
511,Laxmi holidays,586,4.1,25 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),17:00,06h 05m,23:05,ISBT Kashmiri Gate
512,City Land Travels,1238,3.5,18 Seats available,Volvo A/C Semi Sleeper (2+2),17:00,06h 00m,23:00,RK Ashram
513,Laxmi holidays,1234,3.6,31 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),17:00,05h 50m,22:50,ISBT Kashmiri Gate
514,City Land Travels,1438,4.3,45 Seats available,Volvo A/C Seater (2+2),17:00,05h 45m,22:45,ISBT Kashmiri Gate
515,IntrCity SmartBus,INR 614,4.8,48 Seats available,A/C Seater / Sleeper (2+1),17:30,07h 00m,00:30,ISBT Kashmiri Gate
516,Laxmi holidays,532,4.7,30 Seats available,Volvo Multi-Axle A/C Semi Sleeper (2+2),17:30,05h 50m,23:20,ISBT Kashmiri Gate
517,Laxmi holidays,599,4.8,50 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),17:30,05h 30m,23:00,Metro station gate no 4 near ...
518,Goel Tourist (Regd),INR 550,3.3,17 Seats available,A/C Seater / Sleeper (2+2),17:30,05h 45m,23:15,ISBT Kashmiri Gate
519,Ashok Bus Service,522,3.3,36 Seats available,VE A/C Seater / Sleeper (2+1),17:50,06h 50m,00:40,ISBT Kashmiri Gate
520,Zingbus Plus,573,3.2,45 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),17:55,05h 10m,23:05,ISBT Kashmiri Gate
521,Zingbus Plus,802,3.6,28 Seats available,Volvo A/C Semi Sleeper (2+2),17:55,05h 20m,23:15,ISBT Kashmiri Gate
522,Laxmi holidays,1234,4.5,28 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),18:00,05h 30m,23:30,ISBT Kashmiri Gate
523,Malana Travels,INR 1399,4.6,19 Seats available,Bharat Benz A/C Semi Sleeper (2+2),18:00,05h 00m,23:00,Majnu ka tilla Potala Ground ...
524,Subh Yatri Holidays,949,4.0,32 Seats available,Volvo A/C Semi Sleeper (2+2),18:00,05h 45m,23:45,ISBT Kashmiri Gate
525,Subh Yatri Holidays,1223,4.5,8 Seats available,Volvo A/C Semi Sleeper (2+2),18:00,05h 45m,23:45,Majnu Ka Tilla
526,Jamna Travels (Delhi),INR 699,4.8,12 Seats available,A/C Seater / Sleeper (2+2),18:00,05h 29m,23:29,Shop no-21 new lajpat rai mar...
527,Travel Point,994,4.2,39 Seats available,A/C Seater / Sleeper (2+2),18:00,06h 15m,00:15,ISBT GATE NUMBER 3
528,Gola Bus Service,INR 599,4.7,7 Seats available,A/C Seater/Sleeper (2+1),18:00,06h 05m,00:05,ISBT Kashmiri Gate
529,Laxmi holidays,618,3.9,24 Seats available,Bharat Benz A/C Sleeper (2+1),18:00,05h 30m,23:30,ISBT Kashmiri Gate
530,Holiday Appeal Private Limited,949,5.0,14 Seats available,Bharat Benz A/C Semi Sleeper (2+2),18:00,04h 45m,22:45,RK Ashram
531,Gola Bus Service,INR 1999,4.3,41 Seats available,VE A/C Seater / Sleeper (2+1),18:00,06h 05m,00:05,Jamna Bazar -Red fort
532,Malana Travels,INR 1499,4.5,29 Seats available,Bharat Benz A/C Semi Sleeper (2+2),18:30,05h 00m,23:30,Kashmiri Gate Metro Gate No. 5
533,Deltin Travels,INR 550,4.5,17 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),18:30,05h 30m,00:00,ISBT Kashmiri Gate
534,Laxmi holidays,1234,3.7,23 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),18:30,05h 15m,23:45,Majnu Ka Tilla
535,Laxmi holidays,1520,4.6,32 Seats available,Volvo A/C Semi Sleeper (2+2),18:30,05h 00m,23:30,ISBT Kashmiri Gate
536,IntrCity SmartBus,INR 866,3.2,32 Seats available,VE A/C Seater / Sleeper (2+1),18:30,07h 00m,01:30,ISBT Kashmiri Gate
537,Laxmi holidays,1900,3.3,36 Seats available,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,05h 20m,23:50,Kashmiri gate metro station g...
538,Ram Dalal Holidays,629,4.5,32 Seats available,A/C Seater/Sleeper (2+1),18:30,05h 05m,23:35,ISBT Kashmiri Gate
539,Ram Dalal Holidays,1388,4.7,19 Seats available,Bharat Benz (2+2),18:30,05h 00m,23:30,ISBT Kashmiri Gate
540,City Land Travels,919,4.0,15 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),18:40,05h 20m,00:00,Majnu Ka Tilla
541,IntrCity SmartBus,INR 499,4.3,24 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),18:40,06h 20m,01:00,ISBT Kashmiri Gate
542,NueGo,484,4.6,22 Seats available,Electric A/C Seater (2+2),18:40,04h 55m,23:35,ISBT Kashmiri Gate
543,Lavish Travels,476,4.6,41 Seats available,A/C Seater / Sleeper (2+2),18:50,06h 10m,01:00,Kashmiri Gate Metro Gate No. 5
544,Gola Bus Service,INR 599,4.4,21 Seats available,VE A/C Seater / Sleeper (2+1),19:00,05h 45m,00:45,Majnu Ka Tilla
545,Laxmi holidays,1139,4.6,29 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),19:00,04h 55m,23:55,Majnu Ka Tilla
546,Holiday Appeal Private Limited,1709,3.9,37 Seats available,Volvo A/C Semi Sleeper (2+2),19:00,04h 45m,23:45,Manju ka tila potala ground ...
547,Malana Travels,INR 1299,3.9,18 Seats available,Volvo A/C Semi Sleeper (2+2),19:00,04h 59m,23:59,ISBT Kashmiri Gate
548,Laxmi holidays,1044,3.5,26 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),19:00,04h 55m,23:55,ISBT Kashmiri Gate
549,Laxmi holidays,1329,4.1,32 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),19:00,05h 15m,00:15,ISBT Kashmiri Gate
550,Zingbus Plus,1033,3.4,14 Seats available,Volvo A/C Semi Sleeper (2+2),19:10,05h 10m,00:20,ISBT Kashmiri Gate
551,R S YADAV SMART BUS PRIVATE LIMITED,1947,3.8,32 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),19:15,06h 14m,01:29,Majnu Ka Tilla
552,Himalayan Nomad KTC,1395,4.5,34 Seats available,Volvo A/C Semi Sleeper (2+2),19:15,05h 00m,00:15,Majnu Ka Tilla
553,Yolo Bus,INR 650,4.5,22 Seats available,A/C Seater/Sleeper (2+1),19:15,04h 48m,00:03,ISBT Kashmiri Gate
554,TRAVELLING INDIA,1071,3.5,20 Seats available,Volvo A/C Semi Sleeper (2+2),19:20,05h 25m,00:45,ISBT Kashmiri Gate
555,City Land Travels,1038,4.6,16 Seats available,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:25,05h 40m,01:05,ISBT Kashmiri Gate
556,Deltin Travels,INR 1420,3.8,52 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,04h 29m,23:59,Lal Kila
557,Rao Travel Heights,1549,4.1,18 Seats available,Volvo A/C Semi Sleeper (2+2),19:30,05h 20m,00:50,ISBT Kashmiri Gate
558,Ram Dalal Holidays,1489,3.2,38 Seats available,Bharat Benz (2+2),19:30,04h 40m,00:10,ISBT Kashmiri Gate
559,Laxmi holidays,1747,4.7,31 Seats available,Volvo A/C Semi Sleeper (2+2),19:30,04h 50m,00:20,Kashmiri gate metro station g...
560,Goel Tourist (Regd),INR 550,3.9,48 Seats available,A/C Sleeper (2+1),19:30,05h 45m,01:15,ISBT Kashmiri Gate
561,Ram Dalal Holidays,490,3.9,41 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),19:30,05h 35m,01:05,Majnu Ka Tilla
562,SAFAR EXPRESS PVT LTD,523,3.7,29 Seats available,A/C Seater / Sleeper (2+2),19:30,04h 56m,00:26,Majnu Ka Tilla
563,Laxmi holidays,665,3.6,46 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),19:30,05h 20m,00:50,Jamana Bazar Redfort
564,A N Holidays,949,3.5,27 Seats available,Bharat Benz A/C Semi Sleeper (2+2),19:30,03h 55m,23:55,Majnu Ka Tilla
565,Laxmi holidays,1671,4.4,26 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,05h 00m,00:30,ISBT Kashmiri Gate
566,Himalayan Nomad KTC,1395,4.4,6 Seats available,Volvo A/C Semi Sleeper (2+2),19:31,05h 14m,00:45,ISBT Kashmiri Gate
567,Reo India Travels,1197,3.6,28 Seats available,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:35,04h 24m,23:59,ISBT Kashmiri Gate
568,Bharmani Travels,1079,3.9,25 Seats available,Volvo A/C Semi Sleeper (2+2),19:40,06h 00m,01:40,Majnu Ka Tilla
569,City Land Travels,938,4.4,25 Seats available,Volvo A/C Seater (2+2),19:40,05h 40m,01:20,"NueGo Lounge, Kashmiri Gate"
570,HIMALAYAN HOLIDAYS,INR 1399,4.0,23 Seats available,Volvo A/C Semi Sleeper (2+2 ),19:40,04h 10m,23:50,ISBT Kashmiri Gate
571,R S YADAV SMART BUS PRIVATE LIMITED,INR 2099,3.8,45 Seats available,VE A/C Seater / Sleeper (2+1),19:41,05h 10m,00:51,Majnu Ka Tilla
572,BT Travels,1092,4.1,29 Seats available,Bharat Benz A/C Semi Sleeper (2+2),19:45,05h 45m,01:30,ISBT Kashmiri Gate
573,Travel Point,994,3.5,25 Seats available,A/C Seater / Sleeper (2+2),19:45,06h 15m,02:00,Majnu Ka Tilla
574,City Land Travels,1039,4.4,50 Seats available,Volvo A/C Semi Sleeper (2+2),19:55,04h 45m,00:40,Metro station gate no 4 near ...
575,R S YADAV SMART BUS PRIVATE LIMITED,1614,4.0,18 Seats available,VE A/C Semi Sleeper (2+2),19:55,04h 13m,00:08,Majnu Ka Tilla
576,SPEED BUS,INR 1610,3.2,41 Seats available,Volvo AC Seater (2+2),20:00,05h 00m,01:00,Jamna Bazar -Red fort
577,New Himalaya Travels,INR 1030,3.2,17 Seats available,Volvo A/C Semi Sleeper (2+2),20:00,05h 00m,01:00,ISBT Kashmiri Gate
578,SPEED BUS,INR 860,5.0,29 Seats available,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),20:00,05h 00m,01:00,Majnu Ka Tilla
579,HIMALAYAN HOLIDAYS,INR 1399,4.7,21 Seats available,Volvo A/C Semi Sleeper (2+2 ),20:00,03h 59m,23:59,ISBT Kashmiri Gate
580,Raghukul Holidays,1079,3.9,38 Seats available,Volvo A/C Semi Sleeper (2+2),20:00,05h 00m,01:00,ISBT Kashmiri Gate
581,Laxmi holidays,1709,3.6,23 Seats available,Volvo A/C Semi Sleeper (2+2),20:00,04h 30m,00:30,Mahipalpur
582,Holiday Appeal Private Limited,1044,3.7,23 Seats available,Volvo A/C Semi Sleeper (2+2),20:00,04h 45m,00:45,Mahipalpur
583,Jamna Travels (Delhi),INR 699,4.7,23 Seats available,A/C Seater / Sleeper (2+2),20:00,05h 29m,01:29,Majnu Ka Tilla
584,Hari Das Tour &Travels,759,3.1,20 Seats available,Bharat Benz A/C Seater (2+2),20:00,04h 45m,00:45,Majnu Ka Tilla
585,Ram Dalal Holidays,555,4.8,18 Seats available,Volvo A/C Semi Sleeper (2+2),20:00,05h 05m,01:05,Majnu Ka Tilla
586,Laxmi holidays,1149,3.6,42 Seats available,Volvo A/C Semi Sleeper (2+2),20:00,05h 30m,01:30,Majnu Ka Tilla
587,Himalayan Nomad KTC,1395,4.7,34 Seats available,Volvo A/C Semi Sleeper (2+2),20:00,06h 15m,02:15,ISBT Kashmiri Gate
588,Ashok Bus Service,664,3.7,30 Seats available,A/C Seater / Sleeper (2+2),20:00,06h 15m,02:15,ISBT Kashmiri Gate
589,Shivay Holidays,INR 1189,4.6,34 Seats available,Volvo A/C Semi Sleeper (2+2),20:00,05h 30m,01:30,ISBT Kashmiri Gate
590,Laxmi holidays,1766,4.0,12 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),20:00,05h 30m,01:30,ISBT Kashmiri Gate
591,Northern Travels,INR 1089,3.5,37 Seats available,Volvo A/C Semi Sleeper (2+2),20:00,05h 20m,01:20,ISBT Kashmiri Gate
592,Laxmi holidays,1234,4.5,33 Seats available,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,05h 00m,01:00,Majnu Ka Tilla
593,City Land Travels,838,3.7,49 Seats available,Volvo A/C Seater (2+2),20:00,05h 40m,01:40,Kashmiri gate metro station g...
594,Shiv Mohan Travels,INR 1573,4.9,23 Seats available,AC Sleeper (2+1),20:10,06h 20m,02:30,ISBT Kashmiri Gate
595,Bharmani Travels,1259,5.0,35 Seats available,Volvo A/C Semi Sleeper (2+2),20:15,04h 55m,01:10,Majnu Ka Tilla
596,Bedi Travels,504,3.2,39 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),20:15,05h 30m,01:45,Majnu Ka Tilla
597,Ram Dalal Holidays,1647,4.8,26 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),20:25,05h 10m,01:35,RK Ashram
598,City Land Travels,1019,3.6,12 Seats available,Volvo A/C Semi Sleeper (2+2),20:30,05h 00m,01:30,ISBT Kashmiri Gate
599,Laxmi holidays,1424,4.3,36 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,05h 20m,01:50,Majnu Ka Tilla
600,Shivay Holidays,INR 890,5.0,32 Seats available,A/C Seater / Sleeper (2+2),20:30,05h 30m,02:00,Majnu Ka Tilla
601,IntrCity SmartBus,INR 499,4.3,20 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),20:30,05h 30m,02:00,Majnu Ka Tilla
602,Triptara tour & Travel,1100,4.6,18 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,05h 10m,01:40,Majnu Ka Tilla
603,Raghukul Holidays,1259,3.0,20 Seats available,Volvo A/C Semi Sleeper (2+2),20:30,05h 30m,02:00,Majnu Ka Tilla
604,Travel Zap India Pvt LTD.,INR 1599,4.6,21 Seats available,Mercedes benz a/c Seater (2+2),20:30,03h 29m,23:59,ISBT Kashmiri Gate
605,Laxmi holidays,1804,4.9,50 Seats available,Volvo A/C Semi Sleeper (2+2),20:30,04h 55m,01:25,Metro station gate no 4 near ...
606,Deltin Travels,INR 1190,3.2,35 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),20:30,05h 00m,01:30,ISBT Kashmiri Gate
607,IntrCity SmartBus,INR 766,5.0,29 Seats available,A/C Seater / Sleeper (2+1),20:30,06h 45m,03:15,Majnu Ka Tilla
608,Ram Dalal Holidays,1758,4.3,47 Seats available,Volvo A/C Semi Sleeper (2+2),20:30,04h 40m,01:10,ISBT Kashmiri Gate
609,Zingbus Plus,1206,3.7,41 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),20:40,05h 25m,02:05,Majnu Ka Tilla
610,Zingbus Plus,556,4.4,27 Seats available,Scania A/C Semi Sleeper (2+2),20:55,04h 45m,01:40,Majnu Ka Tilla
611,Laxmi holidays,1614,4.0,30 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),21:00,05h 15m,02:15,ISBT Kashmiri Gate
612,Zingbus Plus,1599,4.3,30 Seats available,Volvo A/C Semi Sleeper (2+2),21:00,05h 00m,02:00,ISBT Kashmiri Gate
613,Laxmi holidays,532,3.8,20 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),21:00,04h 55m,01:55,Majnu Ka Tilla
614,Hari Das Tour &Travels,854,4.5,13 Seats available,A/C Seater / Sleeper (2+2),21:00,04h 30m,01:30,Majnu Ka Tilla
615,Bedi Travels,1098,3.6,25 Seats available,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:00,04h 45m,01:45,Majnu Ka Tilla
616,Laxmi holidays,1234,4.5,29 Seats available,Volvo A/C Semi Sleeper (2+2),21:00,05h 00m,02:00,Majnu Ka Tilla
617,Metahills holidays,1350,4.7,28 Seats available,Scania A/C Semi Sleeper (2+2),21:00,04h 21m,01:21,Majnu Ka Tilla
618,R S YADAV SMART BUS PRIVATE LIMITED,INR 2099,4.6,16 Seats available,VE A/C Seater / Sleeper (2+1),21:01,05h 10m,02:11,ISBT Kashmiri Gate
619,Holiday Appeal Private Limited,1899,3.8,39 Seats available,Volvo A/C Semi Sleeper (2+2),21:05,04h 45m,01:50,ISBT Kashmiri Gate
620,Zingbus Plus,556,4.8,17 Seats available,Volvo A/C Semi Sleeper (2+2),21:10,05h 25m,02:35,"NueGo Lounge, Kashmiri Gate"
621,Awadh Travels,1079,4.0,37 Seats available,A/C Sleeper (2+2),21:10,05h 20m,02:30,Majnu Ka Tilla
622,New Himalaya Travels,INR 1040,4.3,26 Seats available,Volvo A/C Semi Sleeper (2+2),21:15,04h 05m,01:20,Majnu Ka Tilla
623,City Land Travels,1019,4.7,32 Seats available,Volvo A/C Semi Sleeper (2+2),21:20,04h 20m,01:40,ISBT Kashmiri Gate
624,Ram Dalal Holidays,1323,3.6,44 Seats available,Volvo A/C Semi Sleeper (2+2),21:20,04h 40m,02:00,ISBT Kashmiri Gate
625,Laxmi holidays,1197,4.9,26 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),21:20,04h 55m,02:15,Majnu Ka Tilla
626,Zingbus Plus,1033,3.6,35 Seats available,Volvo A/C Semi Sleeper (2+2),21:25,04h 35m,02:00,ISBT Kashmiri Gate
627,NueGo,683,4.9,46 Seats available,Electric A/C Seater (2+2),21:30,05h 45m,03:15,Majnu Ka Tilla
628,Laxmi holidays,1425,5.0,29 Seats available,Volvo 9600 Multi-Axle A/C Sleeper (2+1),21:30,05h 00m,02:30,Majnu Ka Tilla
629,Holiday Appeal Private Limited,1994,4.3,28 Seats available,Bharat Benz A/C Semi Sleeper (2+2),21:30,04h 30m,02:00,RK Ashram
630,Malana Travels,INR 1799,4.5,25 Seats available,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:30,05h 00m,02:30,ISBT Kashmiri Gate
631,Zingbus Plus,1079,4.7,25 Seats available,Volvo A/C Semi Sleeper (2+2),21:30,05h 00m,02:30,ISBT Kashmiri Gate
632,Travel Point,994,4.3,31 Seats available,A/C Seater / Sleeper (2+2),21:30,05h 45m,03:15,ISBT Kashmiri Gate
633,Ram Dalal Holidays,1452,3.9,31 Seats available,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:45,04h 30m,02:15,ISBT Kashmiri Gate
634,Ashok Bus Service,664,4.8,50 Seats available,A/C Seater / Sleeper (2+2),21:45,05h 45m,03:30,ISBT Kashmiri Gate
635,Bedi Travels,1152,4.4,32 Seats available,Volvo A/C Semi Sleeper (2+2 ),21:45,04h 45m,02:30,ISBT Kashmiri Gate
636,Zingbus Plus,1197,4.5,50 Seats available,Volvo A/C Semi Sleeper (2+2),21:45,05h 10m,02:55,ISBT Kashmiri Gate
637,Deltin Travels,INR 1690,3.6,36 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),21:50,04h 40m,02:30,ISBT Kashmiri Gate
638,Laxmi holidays,828,3.7,25 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),21:50,05h 10m,03:00,Majnu Ka Tilla
639,Ram Dalal Holidays,712,4.3,33 Seats available,Volvo A/C Semi Sleeper (2+2),21:50,07h 05m,04:55,Majnu Ka Tilla
640,Ram Dalal Holidays,712,4.9,41 Seats available,Volvo A/C Semi Sleeper (2+2),21:50,06h 55m,04:45,Majnu Ka Tilla
641,Reo India Travels,1197,4.7,41 Seats available,Volvo A/C Semi Sleeper (2+2),21:55,04h 45m,02:40,Majnu Ka Tilla
642,Zingbus Plus,1180,4.0,36 Seats available,Volvo A/C Semi Sleeper (2+2),21:55,04h 40m,02:35,Majnu Ka Tilla
643,IntrCity SmartBus,INR 1704,3.7,37 Seats available,Volvo A/C Semi Sleeper (2+2),21:55,05h 05m,03:00,RK Ashram
644,Ram Dalal Holidays,1489,4.5,15 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),21:55,05h 10m,03:05,Majnu Ka Tilla
645,City Land Travels,850,5.0,22 Seats available,Volvo A/C Seater (2+2),22:00,05h 40m,03:40,Majnu Ka Tilla
646,SPEED BUS,INR 1977,4.8,31 Seats available,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:00,05h 00m,03:00,Majnu Ka Tilla
647,Laxmi holidays,570,4.5,32 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),22:00,05h 10m,03:10,Majnu Ka Tilla
648,Laxmi holidays,1709,3.6,14 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),22:00,05h 10m,03:10,Nirmal Hriday Church MajnuTila
649,Laxmi holidays,1329,4.5,39 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),22:00,04h 50m,02:50,Majnu Ka Tilla
650,Holiday Appeal Private Limited,1994,3.6,27 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),22:00,04h 30m,02:30,Majnu Ka Tilla
651,Metahills holidays,2250,4.4,17 Seats available,Scania A/C Semi Sleeper (2+2),22:00,04h 21m,02:21,Majnu Ka Tilla
652,Laxmi holidays,1179,3.6,29 Seats available,Bharat Benz A/C Sleeper (2+1),22:00,05h 10m,03:10,Kashmiri Gate Metro Gate no.4
653,Zingbus Plus,556,3.9,42 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),22:05,04h 00m,02:05,Red Fort Metro Station
654,Zingbus Plus,1055,4.7,36 Seats available,Volvo Multi-Axle A/C Semisleeper (2+2),22:05,04h 40m,02:45,Civil Lines
655,IntrCity SmartBus,INR 732,3.6,26 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),22:10,06h 05m,04:15,ISBT Kashmiri Gate
656,City Land Travels,850,4.8,33 Seats available,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:20,05h 00m,03:20,Majnu Ka Tilla
657,Zingbus Plus,1131,4.3,42 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),22:25,04h 35m,03:00,Redfort
658,City Land Travels,1838,4.8,39 Seats available,Volvo A/C Semi Sleeper (2+2),22:30,05h 00m,03:30,Red Fort Metro Station Gate No 1
659,City Land Travels,1238,4.3,27 Seats available,Volvo A/C Semi Sleeper (2+2),22:30,04h 30m,03:00,Majnu Ka Tilla
660,City Land Travels,1338,4.5,53 Seats available,Volvo A/C Semi Sleeper (2+2),22:30,05h 30m,04:00,ISBT Kashmiri Gate
661,City Land Travels,1238,4.7,42 Seats available,Volvo A/C Semi Sleeper (2+2),22:30,04h 15m,02:45,Redfort
662,Laxmi holidays,1072,4.6,52 Seats available,Bharat Benz A/C Sleeper (2+1),22:30,05h 15m,03:45,Shop No 9 Capital Holidays
663,Travel Point,723,5.0,33 Seats available,A/C Seater / Sleeper (2+2),22:30,05h 45m,04:15,ISBT Kashmiri Gate
664,Yolo Bus,INR 1349,4.3,40 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),22:33,04h 24m,02:57,Jama Masjid (Metro Station Ga...
665,Zingbus Plus,1386,5.0,35 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),22:40,05h 00m,03:40,Red Fort
666,Laxmi holidays,1519,4.7,50 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),22:40,05h 05m,03:45,Sunari majid parking lot near...
667,City Land Travels,938,3.0,16 Seats available,Volvo A/C Semi Sleeper (2+2),22:40,04h 20m,03:00,KASHMIRE GATE No04 NEAR HP PE...
668,Ram Dalal Holidays,962,5.0,42 Seats available,Volvo A/C Semi Sleeper (2+2),22:45,04h 30m,03:15,ISBT Kashmiri Gate
669,Laxmi holidays,997,4.2,40 Seats available,Bharat Benz A/C Semi Sleeper (2+2),22:50,05h 10m,04:00,ISBT Kashmiri Gate
670,Laxmi holidays,997,4.6,53 Seats available,Bharat Benz A/C Semi Sleeper (2+2),22:50,21h 30m,20:20,Majnu ka tilla Potala Ground ...
671,Zingbus Plus,455,4.2,30 Seats available,Scania A/C Semi Sleeper (2+2),22:50,04h 10m,03:00,Majnu Ka Tilla
672,Zingbus Plus,1082,4.0,25 Seats available,Volvo A/C Semi Sleeper (2+2),22:55,04h 35m,03:30,ISBT Kashmiri Gate
673,Zingbus Plus,1062,4.5,29 Seats available,Volvo A/C Semi Sleeper (2+2),22:55,04h 35m,03:30,"NueGo Lounge, Kashmiri Gate"
674,Zingbus Plus,870,4.7,19 Seats available,Volvo A/C Semi Sleeper (2+2),22:55,05h 20m,04:15,ISBT Kashmiri Gate
675,City Land Travels,550,3.6,21 Seats available,A/C Seater/Sleeper (2+1),23:00,04h 50m,03:50,ISBT Kashmiri Gate
676,Bedi Travels,791,4.6,53 Seats available,Volvo A/C Semi Sleeper (2+2 ),23:00,04h 50m,03:50,Majnu Ka Teela
677,Deltin Travels,INR 1230,4.0,40 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),23:00,05h 19m,04:19,Majnu Ka Tilla
678,NueGo,827,5.0,38 Seats available,Electric A/C Seater (2+2),23:00,05h 25m,04:25,Shop No 9 Capital Holidays
679,Deltin Travels,INR 1440,4.7,20 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),23:00,05h 00m,04:00,Redfort
680,City Land Travels,1338,4.8,14 Seats available,Volvo A/C Semi Sleeper (2+2),23:00,05h 00m,04:00,"NueGo Lounge, Kashmiri Gate"
681,Laxmi holidays,1804,5.0,41 Seats available,Volvo 9600 A/C Semi Sleeper (2+2),23:00,05h 10m,04:10,Majnu Ka Tilla
682,Laxmi holidays,642,4.5,34 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),23:00,04h 50m,03:50,Majnu Ka Tilla
683,City Land Travels,1338,3.6,37 Seats available,Volvo A/C Semi Sleeper (2+2),23:00,04h 30m,03:30,Majnu Ka Tilla
684,Laxmi holidays,599,3.6,40 Seats available,VE A/C Sleeper (2+1),23:00,05h 30m,04:30,ISBT Kashmiri Gate
685,Holiday Appeal Private Limited,1045,4.7,,Scania Multi-Axle AC Semi Sleeper (2+2),23:00,04h 30m,03:30,
686,Ram Dalal Holidays,1027,4.4,,Mercedes Multi-Axle Semi Sleeper (2+2),23:00,05h 25m,04:25,
687,NueGo,484,5.0,,Electric A/C Seater (2+2),23:15,0-19h 0-10m,05:05,
688,Yolo Bus,INR 1229,4.4,,Volvo 9600 A/C Semi Sleeper (2+2),23:16,05h 11m,04:27,
