,Names,Bus_fare,Ratings,Seats,Bus_types,Starting_time,Duration,Ending_time,Starting_point
0,Basu Travels,INR 499,2.9,20 Seats available,A/C Seater Push Back (2+3),23:30,03h 25m,02:55,Esplanade
1,Basu Travels,INR 599,2.9,34 Seats available,A/C Seater / Sleeper (2+2),23:59,03h 01m,03:00,Esplanade
2,Basu Travels,INR 469,2.9,21 Seats available,A/C Seater Push Back (2+3),23:55,02h 50m,02:45,Esplanade
3,WBTC (CTC) KOLKATA -BOLPUR - SURI (AC-VOLVO) - 104|14:30,INR 435,3.9,,Volvo AC Seater (2+2),14:30,04h 10m,18:40,
4,Gogol City Service,143,4.3,,AC Seater (2+3),13:30,02h 45m,16:15,
5,Diamond City Service,149,4.3,,A/C Executive (2+3),15:10,03h 45m,18:55,
6,Gogol City Service,148,4.2,,AC Seater (2+3),12:50,02h 45m,15:35,
7,KRISHNAKALI,INR 165,3.1,,A/C Seater (2+3),14:45,02h 45m,17:30,
8,Droupadi Paribahan,INR 160,3.7,,A/C Seater (2+3),14:10,02h 48m,16:58,
9,Droupadi City Service,INR 160,3.2,,A/C Seater (2+3),15:20,02h 50m,18:10,
10,Droupadi Bus Service,INR 133,3.2,,Non AC Seater (2+3),16:20,02h 50m,19:10,
11,Satadal Travels,171,3.5,,A/C Seater (2+2),14:55,03h 20m,18:15,
12,Santosh Bus Service,279,3.8,61 Seats available,A/C Seater Push Back (2+3),13:30,03h 40m,17:10,Esplanade
13,Bengal Surface Transport,INR 419,3.0,25 Seats available,A/C Seater Push Back (2+3),23:20,02h 55m,02:15,Esplanade
14,Bengal Surface Transport,INR 550,3.0,20 Seats available,A/C Seater / Sleeper (2+2),23:55,02h 50m,02:45,Esplanade
15,Basu Travels,INR 399,2.9,34 Seats available,A/C Seater Push Back (2+3),14:25,02h 55m,17:20,Esplanade
16,Basu Travels,INR 499,2.9,20 Seats available,A/C Seater Push Back (2+3),23:30,03h 00m,02:30,Esplanade
17,Basu Travels,INR 599,2.9,21 Seats available,A/C Seater / Sleeper (2+2),23:59,02h 46m,02:45,Esplanade
18,Santosh Bus Service,166,3.8,,NON A/C Seater Pushback (2+3),20:05,03h 40m,23:45,
19,Bengal Surface Transport,INR 399,3.0,,A/C Seater Push Back (2+3),23:59,02h 31m,02:30,
20,Bengal Surface Transport,INR 379,3.0,,A/C Seater Push Back (2+3),14:29,02h 51m,17:20,
21,Basu Travels,INR 390,2.9,,A/C Seater Push Back (2+3),14:32,02h 38m,17:10,
22,Basu Travels,INR 469,2.9,,A/C Seater Push Back (2+3),23:55,02h 25m,02:20,
23,EASY RIDE,INR 1700,4.7,25 Seats available,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,12h 55m,07:25,Siliguri Junction Bus Stand
24,Greenline,INR 1300,4.6,32 Seats available,Volvo 9600 A/C Seater/Sleeper (2+1),19:15,13h 15m,08:30,Tenzing Norgay Bus Terminus
25,Shyamoli Paribahan Pvt Ltd,INR 1600,4.5,15 Seats available,Volvo Multi-Axle A/C seater/sleeper (2+1),18:30,12h 50m,07:20,Siliguri
26,AdShyamoli Paribahan Pvt Ltd,INR 1800,4.6,20 Seats available,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,12h 05m,06:05,Siliguri
27,Lokenath Bus Service,INR 1600,4.6,30 Seats available,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:15,12h 30m,07:45,Siliguri Junction bus stand
28,Aitiana Airwings,INR 1500,4.6,20 Seats available,Volvo Multi-Axle Sleeper A/C (2+1),18:30,13h 00m,07:30,Tenzing Norgay Bus Terminus (...
29,Express Line,INR 1499,4.5,28 Seats available,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),18:30,12h 40m,07:10,SILIGURI
30,AdExpress Line,INR 1499,4.4,16 Seats available,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),19:00,12h 50m,07:50,SILIGURI
31,Express Line,INR 1199,4.5,43 Seats available,Volvo 9600 A/C Seater/Sleeper (2+1),19:30,12h 30m,08:00,SILIGURI
32,Greenline,INR 1600,4.5,18 Seats available,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,13h 00m,07:30,Tenzing Norgay Bus Terminus
33,Rubi Paribahan  ,INR 1599,4.5,28 Seats available,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,12h 30m,07:30,Tenzing Norgey Junction Bus S...
34,Shyamoli Paribahan Pvt Ltd,INR 1300,4.3,25 Seats available,Volvo Multi-Axle A/C seater/sleeper (2+1),19:00,12h 20m,07:20,Siliguri
35,Shyamoli Paribahan Pvt Ltd,INR 1300,4.4,32 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,12h 30m,09:00,Siliguri
36,Lokenath Bus Service,INR 1200,4.2,41 Seats available,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:45,12h 00m,06:45,Siliguri Junction bus stand
37,Shyamoli Paribahan Pvt Ltd,INR 1200,4.3,38 Seats available,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,12h 50m,08:50,Siliguri
38,Rubi Paribahan  ,INR 1299,4.0,41 Seats available,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),18:30,12h 45m,07:15,Tenzing Norgey Junction Bus S...
39,Lokenath Bus Service,INR 1200,4.1,36 Seats available,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),20:30,12h 00m,08:30,Siliguri Junction bus stand
40,Royal Cruiser,1166,3.9,26 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),17:35,13h 00m,06:35,Tenzing Norgey Bus Stand-Gupt...
41,Poulami Paribahan,INR 1500,4.1,20 Seats available,Volvo Multi-Axle A/C seater/sleeper (2+1),19:15,12h 15m,07:30,Tenzing Norgay Bus Terminus
42,Modern Travels,INR 975,3.6,31 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),19:00,12h 30m,07:30,Siliguri
43,Aitiana Airwings,INR 1600,4.0,13 Seats available,Benz A/C Sleeper (2+1),18:00,14h 00m,08:00,Tenzing Norgay Bus Terminus (...
44,Greenline,INR 1500,4.9,29 Seats available,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,12h 45m,06:45,Tenzing Norgay Bus Terminus
45,Lokenath Bus Service,INR 950,3.9,27 Seats available,A/C Seater / Sleeper (2+1),18:15,12h 30m,06:45,Siliguri Junction bus stand
46,Annesha Travels,INR 500,2.0,43 Seats available,NON A/C Seater / Sleeper (2+2),18:00,13h 00m,07:00,Tenzing Norgay Central Bus Stand
47,Aradhana Bus Service,665,3.1,31 Seats available,NON A/C Seater / Sleeper (2+2),14:30,16h 00m,06:30,Siliguri Bus Stand
48,Maa Durga Bus Service,INR 600,2.6,8 Seats available,NON A/C Seater / Sleeper (2+2),18:00,14h 00m,08:00,Tenzing Norgay Bus Terminus (...
49,Shantanu Bus Service,INR 600,2.3,31 Seats available,NON A/C Seater / Sleeper (2+2),18:00,15h 00m,09:00,Tenzing Norgay Central Bus Stand
50,Maulik Paribahan,INR 1399,1.8,50 Seats available,A/C Seater / Sleeper (2+2),18:30,11h 30m,06:00,Siliguri Bus Stand
51,Sanghita Bus Service (Shantanu),INR 1200,3.5,47 Seats available,A/C Seater / Sleeper (2+2),19:00,15h 00m,10:00,Tenzing Norgay Bus Terminus
52,WBTC (CTC) Habra-Midnapur - 194|15:40,INR 105,4.3,,Non AC Seater (2+3),15:40,02h 45m,18:25,
53,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 07:00 (BRP DEP - 1021,INR 91,4.0,47 Seats available,Non AC Seater (2+3),07:00,17h 00m,00:00,BERHAMPUR
54,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 10:20 - 1023,INR 91,4.0,52 Seats available,Non AC Seater (2+3),10:20,13h 40m,00:00,BERHAMPUR
55,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 14:30 - 1029,INR 91,4.0,52 Seats available,Non AC Seater (2+3),14:30,09h 30m,00:00,BERHAMPUR
56,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 15:20 - 1030,INR 91,4.0,51 Seats available,Non AC Seater (2+3),15:20,08h 40m,00:00,BERHAMPUR
57,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 09:25 (DGP) - 1126,INR 91,4.0,52 Seats available,Non AC Seater (2+3),09:25,14h 35m,00:00,BERHAMPUR
58,SBSTC-BERHAMPUR - PURULIA - VIA - BANKURA - 08:50 (PRL D - 1087,INR 91,4.0,52 Seats available,Non AC Seater (2+3),08:50,15h 10m,00:00,BERHAMPUR
59,SBSTC-BERHAMPUR - SURI - 13:15 (Suri Depot) - 2241,INR 91,4.0,52 Seats available,Non AC Seater (2+3),13:15,10h 45m,00:00,BERHAMPUR
60,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 08:00 (BRP DEP - 1022,INR 91,4.0,51 Seats available,Non AC Seater (2+3),08:00,16h 00m,00:00,BERHAMPUR
61,SBSTC-BERHAMPUR - MIDNAPUR - VIA - SURI / BNK - 08:30 (M - 1084,INR 91,4.0,52 Seats available,Non AC Seater (2+3),08:30,15h 30m,00:00,BERHAMPUR
62,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 11:20 - 1024,INR 91,4.0,52 Seats available,Non AC Seater (2+3),11:20,12h 40m,00:00,BERHAMPUR
63,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 12:20 - 3887,INR 91,4.0,52 Seats available,Non AC Seater (2+3),12:20,11h 40m,00:00,BERHAMPUR
64,SBSTC-BARUIPUR - DIGHA - 06:00 (DIGHA DEPOT) - 549,INR 108,3.9,35 Seats available,Non AC Seater (2+3),06:50,17h 10m,00:00,Garia
65,SBSTC-KHARDAH - DIGHA - VIA - BELGHORIA - 06.30 - 901,INR 99,3.9,51 Seats available,Non AC Seater (2+3),07:00,17h 00m,00:00,Belgharia
66,SBSTC-KOLKATA - DIGHA - 07:00 (HWH DEPOT) - 614,INR 96,3.9,51 Seats available,Non AC Seater (2+3),07:00,17h 00m,00:00,Esplanade
67,SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 07:15 (BEL) - 1445,INR 110,3.9,39 Seats available,Non AC Seater (2+3),07:15,16h 45m,00:00,Karunamoyee
68,SBSTC-KOLKATA - DIGHA - 07:30 (HWH DEPOT) - 616,INR 96,3.9,52 Seats available,Non AC Seater (2+3),07:30,16h 30m,00:00,Esplanade
69,SBSTC-BELGHARIA - DIGHA - 07:45 (BEL DEPOT) - 947,INR 99,3.9,44 Seats available,Non AC Seater (2+3),07:45,16h 15m,00:00,Belgharia
70,SBSTC-FALTA - DIGHA - VIA - KOLKATA - 05:00 (FALTA DEPOT - 1404,INR 96,3.9,52 Seats available,Non AC Seater (2+3),07:50,16h 10m,00:00,Esplanade
71,SBSTC-KOLKATA - DIGHA - 08:30 (MID DEPOT) - 3360,INR 96,3.9,51 Seats available,Non AC Seater (2+3),08:30,15h 30m,00:00,Esplanade
72,SBSTC-KOLKATA - DIGHA - 09:00 (KALNA DEPOT) - 3645,INR 96,3.9,52 Seats available,Non AC Seater (2+3),09:00,15h 00m,00:00,Esplanade
73,SBSTC-FALTA - DIGHA - VIA - KOLKATA - 06:00 (FALTA DEPOT - 3488,INR 96,3.9,50 Seats available,Non AC Seater (2+3),09:15,14h 45m,00:00,Esplanade
74,SBSTC-KOLKATA - DIGHA - 10:00 (KHIRPAI DEPOT) - 3506,INR 96,3.9,52 Seats available,Non AC Seater (2+3),10:00,14h 00m,00:00,Esplanade
75,SBSTC-FALTA - DIGHA - VIA - KOLKATA - 07:00 (FALTA DEPOT - 547,INR 96,3.9,52 Seats available,Non AC Seater (2+3),10:15,13h 45m,00:00,Esplanade
76,SBSTC-KOLKATA - DIGHA - 10:30 (MID DEPOT) - 3363,INR 96,3.9,51 Seats available,Non AC Seater (2+3),10:30,13h 30m,00:00,Esplanade
77,SBSTC-ARAMBAG - DIGHA - VIA - KOLKATA - 07:40 - 1307,INR 96,3.9,51 Seats available,Non AC Seater (2+3),10:45,13h 15m,00:00,Esplanade
78,SBSTC-KOLKATA - DIGHA - 11:45 (KALNA DEPOT) - 3822,INR 96,3.9,50 Seats available,Non AC Seater (2+3),11:45,12h 15m,00:00,Esplanade
79,SBSTC-KOLKATA - DIGHA - 13:45 (MID DEPOT) - 971,INR 96,3.9,39 Seats available,Non AC Seater (2+3),13:45,10h 15m,00:00,Esplanade
80,SBSTC-KOLKATA - PURUNIA - 14:30 (MID DEPOT) - 1636,INR 96,3.9,52 Seats available,Non AC Seater (2+3),14:30,09h 30m,00:00,Esplanade
81,SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 14:30 (DIGHA) - 3836,INR 110,3.9,49 Seats available,Non AC Seater (2+3),14:30,09h 30m,00:00,Karunamoyee
82,SBSTC-GARIA - DIGHA - 15:15 (DIGHA DEPOT) - 543,INR 108,4.5,50 Seats available,Non AC Seater (2+3),15:15,08h 45m,00:00,Garia
83,SBSTC-KOLKATA - DIGHA - 16:00 (ARM DEPOT) - 410,INR 96,3.9,45 Seats available,Non AC Seater (2+3),16:00,08h 00m,00:00,Esplanade
84,SBSTC-GARIA - DIGHA - 22:30 (DIGHA DEPOT) - 3745,INR 96,3.9,16 Seats available,Non AC Seater (2+3),23:45,00h 15m,00:00,Esplanade
85,NORTH BENGAL STATE TRANSPORT CORPORATION,INR 197,3.7,32 Seats available,Non AC Seater (2+3),07:15,10h 00m,17:15,Siliguri
86,New Das Paribahan,INR 500,3.2,14 Seats available,NON A/C Seater / Sleeper (2+2),15:40,06h 20m,22:00,Tenzing Norgay Bus Terminus (...
87,Guru Nanak (Inter City),INR 500,3.5,20 Seats available,NON A/C Seater / Sleeper (2+2),17:30,05h 40m,23:10,Siliguri
88,Royal Cruiser,601,4.1,33 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2),17:35,05h 40m,23:15,Siliguri
89,Guru Nanak (Inter City),INR 600,3.3,15 Seats available,A/C Seater / Sleeper (2+2),18:00,05h 15m,23:15,Siliguri
90,Lokenath Bus Service,INR 650,4.0,26 Seats available,A/C Seater / Sleeper (2+1),18:15,05h 30m,23:45,Siliguri
91,Modern Travels,INR 975,3.6,32 Seats available,Bharat Benz A/C Seater /Sleeper (2+1),19:00,04h 55m,23:55,Siliguri Junction bus stand
92,Aradhana Travels,855,3.5,32 Seats available,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),21:30,05h 30m,03:00,Siliguri
93,Aradhana Bus Service,665,2.3,42 Seats available,NON A/C Seater / Sleeper (2+2),14:30,07h 00m,21:30,Siliguri Junction bus stand
94,Maa Durga Bus Service,INR 600,2.4,50 Seats available,Non AC Seater (2+2),18:00,07h 30m,01:30,Siliguri Bus Stand
95,Aradhana Travels,713,2.4,,A/C Seater / Sleeper (2+1),19:05,05h 45m,00:50,
96,Aradhana Travels,475,1.3,,NON A/C Seater / Sleeper (2+2),22:00,08h 00m,06:00,
97,Shyamoli Paribahan Pvt Ltd,INR 1800,4.5,,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,05h 15m,23:15,
98,Shyamoli Paribahan Pvt Ltd,INR 1200,4.6,,Volvo Multi-Axle A/C Semi Sleeper (2+2),18:20,05h 00m,23:20,
99,Shyamoli Paribahan Pvt Ltd,INR 1600,4.3,,Volvo Multi-Axle A/C seater/sleeper (2+1),18:30,05h 40m,00:10,
100,Express Line,INR 1499,3.4,,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),18:30,05h 15m,23:45,
101,EASY RIDE,INR 1700,4.7,,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,05h 10m,23:40,
102,Lokenath Bus Service,INR 1200,3.8,,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:45,05h 10m,23:55,
103,Greenline,INR 1450,5.0,,Volvo Multi-Axle A/C Sleeper (2+1),19:00,04h 59m,23:59,
104,Shyamoli Paribahan Pvt Ltd,INR 1300,4.0,,Volvo Multi-Axle A/C Seater/Sleeper (2+1),19:00,05h 10m,00:10,
105,Express Line,INR 1499,3.4,,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),19:00,04h 55m,23:55,
106,Lokenath Bus Service,INR 1600,4.0,,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:15,05h 15m,00:30,
107,Shyamoli Paribahan Pvt Ltd,INR 1300,4.5,,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,05h 40m,02:10,
108,Lokenath Bus Service,INR 1200,4.0,,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),20:30,04h 50m,01:20,
109,Maulik Paribahan,INR 1399,2.5,,A/C Seater / Sleeper (2+2),18:30,05h 41m,00:11,
110,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 15:20 - 1030,INR 163,4.6,,Non AC Seater (2+3),15:20,04h 00m,19:20,
111,SBSTC-BERHAMPUR - DURGAPUR - VIA - BOLPUR - 13:10 - 1091,INR 143,4.2,,Non AC Seater (2+3),13:10,04h 00m,17:10,
112,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 10:20 - 1023,INR 163,2.9,,Non AC Seater (2+3),10:20,04h 00m,14:20,
113,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 14:30 - 1029,INR 163,2.7,,Non AC Seater (2+3),14:30,04h 00m,18:30,
114,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 12:20 - 3887,INR 163,3.7,,Non AC Seater (2+3),12:20,04h 00m,16:20,
115,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 09:25 (DGP) - 1126,INR 163,3.7,,Non AC Seater (2+3),09:25,04h 00m,13:25,
116,SBSTC-BERHAMPUR - PURULIA - VIA - BANKURA - 08:50 (PRL D - 1087,INR 159,3.7,,Non AC Seater (2+3),08:50,05h 25m,14:15,
117,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 07:00 (BRP DEP - 1021,INR 159,3.7,,Non AC Seater (2+3),07:00,04h 00m,11:00,
118,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 08:00 (BRP DEP - 1022,INR 159,3.7,,Non AC Seater (2+3),08:00,04h 00m,12:00,
119,SBSTC-BERHAMPUR - MIDNAPUR - VIA - SURI / BNK - 08:30 (M - 1084,INR 159,3.7,,Non AC Seater (2+3),08:30,05h 30m,14:00,
120,SBSTC-BERHAMPUR - DURGAPUR - VIA - SURI - 11:20 - 1024,INR 159,3.7,,Non AC Seater (2+3),11:20,04h 00m,15:20,
121,WBTC (CTC) KOLKATA - ASANSOL - PURULIA (AC VOLVO) Banglashree Express - 133|13:45,INR 430,3.2,27 Seats available,Volvo AC Seater (2+2),13:45,03h 55m,17:40,Esplanade
122,Shyamoli Paribahan Pvt Ltd,INR 524,4.4,36 Seats available,Volvo A/C Seater (2+2),06:45,03h 30m,10:15,Babughat
123,SHYAMOLI Pvt. Ltd.(Karunamoyee),INR 524,4.3,54 Seats available,Volvo A/C Seater (2+2),06:45,03h 45m,10:30,Babughat
124,Greenline,INR 524,4.4,25 Seats available,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),07:40,05h 00m,12:40,Babughat
125,Greenline (Karunamoyee),INR 524,4.4,21 Seats available,Volvo A/C Seater (2+2),07:45,05h 00m,12:45,Babughat
126,Shyamoli Paribahan Pvt Ltd,INR 524,4.0,,Volvo A/C Seater (2+2),08:15,05h 00m,13:15,
127,SHYAMOLI Pvt. Ltd.(Karunamoyee),INR 524,4.0,,Volvo A/C Seater (2+2),08:30,05h 00m,13:30,
128,Greenline,INR 524,3.9,,Volvo A/C Seater (2+2),08:45,05h 00m,13:45,
129,Shyamoli Paribahan Pvt Ltd,INR 524,4.3,,Volvo A/C Seater (2+2),09:15,05h 00m,14:15,
130,Greenline (Karunamoyee),INR 524,4.4,,Volvo A/C Seater (2+2),09:15,05h 00m,14:15,
131,Greenline,INR 524,4.5,,Volvo A/C Seater (2+2),09:50,05h 00m,14:50,
132,Greenline (Karunamoyee),INR 524,4.3,,Volvo A/C Seater (2+2),11:00,05h 00m,16:00,
133,Shyamoli Paribahan Pvt Ltd,INR 524,4.3,,Volvo A/C Seater (2+2),11:00,05h 00m,16:00,
134,Greenline,INR 524,3.6,,Scania Multi-Axle AC Semi Sleeper (2+2),11:30,05h 00m,16:30,
135,Shyamoli Paribahan Pvt Ltd,INR 524,3.9,,Volvo A/C Seater (2+2),12:00,05h 00m,17:00,
136,SHYAMOLI Pvt. Ltd.(Karunamoyee),INR 524,4.1,,Volvo A/C Seater (2+2),12:00,05h 00m,17:00,
137,Greenline,INR 524,4.5,,Volvo 9600 A/C Semi Sleeper (2+2),12:30,05h 00m,17:30,
138,Shyamoli Paribahan Pvt Ltd,INR 524,4.0,,Volvo A/C Seater (2+2),13:00,05h 00m,18:00,
139,Greenline (Karunamoyee),INR 524,4.4,,Scania Multi-Axle AC Semi Sleeper (2+2),13:00,05h 00m,18:00,
140,Express Line,INR 524,4.5,,Volvo A/C Seater (2+2),13:30,05h 00m,18:30,
141,Shyamoli Paribahan Pvt Ltd,INR 524,4.2,,Volvo A/C Seater (2+2),14:00,05h 00m,19:00,
142,SHYAMOLI Pvt. Ltd.(Karunamoyee),INR 524,4.3,,Volvo A/C Seater (2+2),14:00,05h 00m,19:00,
143,Greenline,INR 524,3.7,,Volvo A/C Seater (2+2),14:30,05h 00m,19:30,
144,Greenline (Karunamoyee),INR 524,4.6,,Volvo A/C Seater (2+2),15:00,05h 00m,20:00,
145,Express Line,INR 524,4.1,,Volvo 9600 A/C Semi Sleeper (2+2),15:30,04h 10m,19:40,
146,Shyamoli Paribahan Pvt Ltd,INR 524,4.3,,Volvo A/C Seater (2+2),16:40,05h 00m,21:40,
147,Greenline (Karunamoyee),INR 524,4.5,,Volvo A/C Seater (2+2),16:45,05h 00m,21:45,
148,Express Line,INR 524,4.5,,Volvo 9600 Multi Axle Semi-Sleeper (2+2),17:20,05h 00m,22:20,
149,Greenline,INR 524,4.7,,Volvo A/C Seater (2+2),18:05,05h 00m,23:05,
150,Shyamoli Paribahan Pvt Ltd,INR 524,4.0,,Volvo A/C Seater (2+2),18:40,04h 45m,23:25,
151,Express Line (Karunamoyee),INR 524,4.9,,Scania Multi-Axle AC Semi Sleeper (2+2),06:45,04h 15m,11:00,
152,SHYAMOLI Pvt. Ltd.(Karunamoyee),INR 524,4.4,,Volvo A/C Seater (2+2),07:00,04h 30m,11:30,
153,SHYAMOLI Pvt. Ltd.(Karunamoyee),INR 524,3.8,,Volvo A/C Seater (2+2),10:00,05h 00m,15:00,
154,Tulsi Travel,INR 899,3.2,,NON A/C Seater / Sleeper (2+2),14:45,02h 05m,16:50,
155,Shyamoli Paribahan Pvt Ltd,INR 524,3.9,,Scania Multi-Axle AC Semi Sleeper (2+2),15:00,04h 00m,19:00,
156,Express Line (Karunamoyee),INR 524,4.9,,Volvo 9600 A/C Semi Sleeper (2+2),15:45,05h 00m,20:45,
157,SHYAMOLI Pvt. Ltd.(Karunamoyee),INR 524,4.3,,Volvo A/C Seater (2+2),16:00,05h 00m,21:00,
158,Greenline,INR 524,4.2,,Volvo 9600 Multi Axle Semi-Sleeper (2+2),16:00,04h 00m,20:00,
159,SHYAMOLI Pvt. Ltd.(Karunamoyee),INR 524,4.6,,Volvo A/C Seater (2+2),17:30,05h 00m,22:30,
160,Royal Cruiser,INR 550,4.0,,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,04h 45m,00:15,
161,Beauty Travels,INR 380,3.0,,NON A/C Seater / Sleeper (2+2),20:20,04h 10m,00:30,
162,Express Line (Karunamoyee),INR 524,2.9,,Volvo A/C Seater (2+2),08:15,05h 00m,13:15,
163,Pariwartan Bus Service,INR 500,1.7,,NON A/C Seater / Sleeper (2+2),18:30,06h 00m,00:30,
164,Sana Travels,INR 500,2.5,,NON AC Seater / Sleeper 2+1,20:30,04h 30m,01:00,
165,Maharani Travels,INR 800,,,A/C Seater / Sleeper (2+1),21:05,04h 55m,02:00,
166,Royal Cruiser,INR 499,3.9,,Volvo A/C Seater (2+2),06:45,01h 30m,08:15,
167,SBSTC-PURULIA - BERHAMPUR - 07:30 (PRL DEPOT) - 862,INR 112,3.4,,Non AC Seater (2+3),07:30,03h 50m,11:20,
168,SBSTC-PURULIA - KOLKATA - VIA - ASN - 09:15 (PRL DEPOT) - 204,INR 112,3.2,,Non AC Seater (2+3),09:15,04h 15m,13:30,
169,Arman Travels,INR 130,1.7,,Non AC Seater (2+3),06:50,03h 55m,10:45,
170,SBSTC-KHARDAH - DIGHA - VIA - BELGHORIA - 06.30 - 901,INR 81,4.2,51 Seats available,Non AC Seater (2+3),07:00,17h 00m,00:00,Belgharia
171,SBSTC-KOLKATA - DIGHA - 07:00 (HWH DEPOT) - 614,INR 80,4.2,51 Seats available,Non AC Seater (2+3),07:00,17h 00m,00:00,Esplanade
172,SBSTC-KARUNAMOYEE - DIGHA - VIA DUNLOP - 07:15 (BEL) - 1445,INR 95,3.5,39 Seats available,Non AC Seater (2+3),07:15,16h 45m,00:00,Karunamoyee
173,SBSTC-KOLKATA - DIGHA - 07:30 (HWH DEPOT) - 616,INR 80,4.2,52 Seats available,Non AC Seater (2+3),07:30,16h 30m,00:00,Esplanade
174,SBSTC-KOLKATA - HALDIA - 07:45 (Haldia Depot) - 699,INR 80,4.3,45 Seats available,Non AC Seater (2+3),07:45,16h 15m,00:00,Esplanade
175,SBSTC-BELGHARIA - DIGHA - 07:45 (BEL DEPOT) - 947,INR 81,4.6,44 Seats available,Non AC Seater (2+3),07:45,16h 15m,00:00,Belgharia
176,SBSTC-FALTA - DIGHA - VIA - KOLKATA - 05:00 (FALTA DEPOT - 1404,INR 78,4.2,52 Seats available,Non AC Seater (2+3),07:50,16h 10m,00:00,Esplanade
177,SBSTC-KOLKATA - DIGHA - 08:30 (MID DEPOT) - 3360,INR 80,3.9,51 Seats available,Non AC Seater (2+3),08:30,15h 30m,00:00,Esplanade
178,SBSTC-KOLKATA - DIGHA - 09:00 (KALNA DEPOT) - 3645,INR 80,4.6,52 Seats available,Non AC Seater (2+3),09:00,15h 00m,00:00,Esplanade
179,SBSTC-FALTA - DIGHA - VIA - KOLKATA - 06:00 (FALTA DEPOT - 3488,INR 78,3.4,50 Seats available,Non AC Seater (2+3),09:15,14h 45m,00:00,Esplanade
180,SBSTC-KOLKATA - DIGHA - 10:00 (KHIRPAI DEPOT) - 3506,INR 80,5.0,52 Seats available,Non AC Seater (2+3),10:00,14h 00m,00:00,Esplanade
181,SBSTC-FALTA - DIGHA - VIA - KOLKATA - 07:00 (FALTA DEPOT - 547,INR 78,4.2,52 Seats available,Non AC Seater (2+3),10:15,13h 45m,00:00,Esplanade
182,SBSTC-KOLKATA - DIGHA - 10:30 (MID DEPOT) - 3363,INR 80,4.2,51 Seats available,Non AC Seater (2+3),10:30,13h 30m,00:00,Esplanade
183,SBSTC-KOLKATA - HALDIA - 10:30 (Haldia Depot) - 1078,INR 80,3.3,52 Seats available,Non AC Seater (2+3),10:30,13h 30m,00:00,Esplanade
184,SBSTC-ARAMBAG - DIGHA - VIA - KOLKATA - 07:40 - 1307,INR 78,4.2,51 Seats available,Non AC Seater (2+3),10:45,13h 15m,00:00,Esplanade
185,SBSTC-KOLKATA - HALDIA - 11:15 (Haldia Depot) - 698,INR 80,4.1,51 Seats available,Non AC Seater (2+3),11:15,12h 45m,00:00,Esplanade
186,SBSTC-KOLKATA - DIGHA - 11:45 (KALNA DEPOT) - 3822,INR 80,4.2,50 Seats available,Non AC Seater (2+3),11:45,12h 15m,00:00,Esplanade
187,SBSTC-KOLKATA - HALDIA - 12.00 (HALDIA DEPOT) - 561,INR 80,4.2,52 Seats available,Non AC Seater (2+3),12:00,12h 00m,00:00,Esplanade
