,Starting_names,Reaching_names,Names,Bus_fare,Ratings,Seats,Bus_types,Starting_time,Duration,Ending_time,Starting_point,Ratings_range,Bus_fare_range,Bus_category,AC_Type,Seat_Type,Starting_time_interval,Ending_time_interval,Route
2981,Hyderabad,Vijayawada,Navayuga Travels,499.0,4.5,26 Seats available,NON AC Seater / Sleeper 2+1,19:56,08h 34m,04:30,Kukatpally,4 to 5,others,Other,Non A/C,Sleeper,19:00 - 20:00,04:00 - 05:00,Hyderabad to Vijayawada
2982,Hyderabad,Vijayawada,Tranzindia Travels,999.0,4.5,28 Seats available,Scania AC Multi Axle Sleeper (2+1),21:45,05h 40m,03:15,Kukatpally,4 to 5,below 1000,Other,A/C,Sleeper,21:00 - 22:00,03:00 - 04:00,Hyderabad to Vijayawada
2983,Hyderabad,Vijayawada,Sai RK Travels,500.0,3.0,17 Seats available,Non A/C Seater / Sleeper (2+1),22:45,05h 15m,04:05,Kukatpally,3 to 4,others,AC Sleeper,A/C,Sleeper,22:00 - 23:00,04:00 - 05:00,Hyderabad to Vijayawada
2984,Hyderabad,Vijayawada,Orange Tours And Travels,500.0,3.0,12 Seats available,NON A/C Seater/ Sleeper (2+1),16:30,05h 15m,21:45,Kukatpally,3 to 4,others,AC Sleeper,Non A/C,Sleeper,16:00 - 17:00,21:00 - 22:00,Hyderabad to Vijayawada
2985,Hyderabad,Vijayawada,Morning Star Travels,890.0,3.0,31 Seats available,A/C Sleeper (2+1),23:00,06h 20m,05:20,Kukatpally,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,05:00 - 06:00,Hyderabad to Vijayawada
2986,Hyderabad,Vijayawada,Srivastav Travels,539.0,3.0,28 Seats available,Non A/C Seater / Sleeper (2+1),22:15,06h 15m,04:30,Kukatpally,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,04:00 - 05:00,Hyderabad to Vijayawada
2987,Hyderabad,Vijayawada,Siri Tours and Travels,444.0,3.0,36 Seats available,Non A/C Seater / Sleeper (2+1),22:01,06h 44m,04:15,Kukatpally,3 to 4,others,AC Sleeper,A/C,Sleeper,22:00 - 23:00,04:00 - 05:00,Hyderabad to Vijayawada
2988,Hyderabad,Vijayawada,Orange Tours And Travels,1400.0,3.0,26 Seats available,Volvo 9600 Multi-Axle A/C Sleeper (2+1),22:15,06h 20m,04:50,Kukatpally,3 to 4,1000 to 3000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,04:00 - 05:00,Hyderabad to Vijayawada
2989,Hyderabad,Vijayawada,Sri Karan Sai Tours and Travels,460.0,3.0,23 Seats available,Non A/C Seater / Sleeper (2+1),21:55,06h 05m,04:20,Kukatpally,3 to 4,others,AC Sleeper,A/C,Sleeper,21:00 - 22:00,04:00 - 05:00,Hyderabad to Vijayawada
2990,Hyderabad,Vijayawada,Siri Tours and Travels,444.0,4.3,11 Seats available,Non A/C Seater / Sleeper (2+1),21:58,06h 02m,04:15,Kukatpally,4 to 5,others,AC Sleeper,A/C,Sleeper,21:00 - 22:00,04:00 - 05:00,Hyderabad to Vijayawada
2991,Hyderabad,Vijayawada,Zingbus Plus,582.0,4.3,28 Seats available,A/C Sleeper (2+1),18:00,07h 05m,01:05,Kukatpally,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,18:00 - 19:00,01:00 - 02:00,Hyderabad to Vijayawada
2992,Hyderabad,Vijayawada,Zingbus Plus,450.0,2.9,29 Seats available,A/C Seater / Sleeper (2+1),23:26,06h 44m,06:10,Kukatpally,Below 3,others,AC Sleeper,A/C,Sleeper,23:00 - 00:00,06:00 - 07:00,Hyderabad to Vijayawada
2993,Hyderabad,Vijayawada,Mayuri Travels,1220.0,2.9,33 Seats available,A/C Sleeper (2+1),19:56,06h 34m,02:30,Kukatpally,Below 3,1000 to 3000,AC Sleeper,A/C,Sleeper,19:00 - 20:00,02:00 - 03:00,Hyderabad to Vijayawada
2994,Hyderabad,Vijayawada,Mayuri Travels,800.0,2.9,1 Seat available,A/C Seater / Sleeper (2+1),17:40,06h 15m,23:55,Kukatpally,Below 3,below 1000,AC Sleeper,A/C,Sleeper,17:00 - 18:00,23:00 - 00:00,Hyderabad to Vijayawada
2995,Hyderabad,Vijayawada,Rainbow Tours And Travels,780.0,2.9,15 Seats available,A/C Seater/Sleeper (2+1),20:55,06h 35m,03:30,Kukatpally,Below 3,below 1000,AC Sleeper,A/C,Sleeper,20:00 - 21:00,03:00 - 04:00,Hyderabad to Vijayawada
2996,Hyderabad,Vijayawada,Mayuri Travels,999.0,2.9,15 Seats available,A/C Sleeper (2+1),22:25,05h 05m,03:30,Kukatpally,Below 3,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,03:00 - 04:00,Hyderabad to Vijayawada
2997,Hyderabad,Vijayawada,Mayuri Travels,560.0,2.9,32 Seats available,Non A/C Seater / Sleeper (2+1),20:10,05h 50m,02:00,Kukatpally,Below 3,below 1000,AC Sleeper,A/C,Sleeper,20:00 - 21:00,02:00 - 03:00,Hyderabad to Vijayawada
2998,Hyderabad,Vijayawada,Rainbow Tours And Travels,490.0,2.9,33 Seats available,Non A/C Seater / Sleeper (2+1),22:14,06h 01m,04:20,Kukatpally,Below 3,others,AC Sleeper,A/C,Sleeper,22:00 - 23:00,04:00 - 05:00,Hyderabad to Vijayawada
2999,Hyderabad,Vijayawada,Mayuri Travels,700.0,4.2,20 Seats available,Non A/C Seater / Sleeper (2+1),17:40,06h 15m,23:55,Kukatpally,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,17:00 - 18:00,23:00 - 00:00,Hyderabad to Vijayawada
3000,Hyderabad,Vijayawada,KVR Tours and Travels,4000.0,4.2,13 Seats available,Non A/C Seater / Sleeper (2+1),22:35,05h 40m,04:15,Kukatpally,4 to 5,3000 Above,AC Sleeper,A/C,Sleeper,22:00 - 23:00,04:00 - 05:00,Hyderabad to Vijayawada
3001,Hyderabad,Vijayawada,KVR Tours and Travels,949.0,4.2,27 Seats available,A/C Sleeper (2+1),20:30,05h 35m,02:05,Kukatpally,4 to 5,below 1000,AC Sleeper,A/C,Sleeper,20:00 - 21:00,02:00 - 03:00,Hyderabad to Vijayawada
3002,Hyderabad,Vijayawada,SVR Tours and Travels,580.0,2.8,30 Seats available,A/C Seater / Sleeper (2+1),17:15,06h 35m,23:50,Kukatpally,Below 3,below 1000,AC Sleeper,A/C,Sleeper,17:00 - 18:00,23:00 - 00:00,Hyderabad to Vijayawada
3003,Hyderabad,Vijayawada,Sri Sai Anjana Tours and Travels,444.0,2.8,9 Seats available,Non A/C Seater / Sleeper (2+1),22:35,05h 55m,04:25,Central Bus Station (CBS),Below 3,others,AC Sleeper,A/C,Sleeper,22:00 - 23:00,04:00 - 05:00,Hyderabad to Vijayawada
3004,Hyderabad,Vijayawada,Puri Jagannadh Tours And Travels,444.0,4.0,14 Seats available,Non A/C Seater / Sleeper (2+1),20:34,07h 11m,03:45,Kukatpally,4 to 5,others,AC Sleeper,A/C,Sleeper,20:00 - 21:00,03:00 - 04:00,Hyderabad to Vijayawada
3005,Hyderabad,Vijayawada,Sri Sai Anjana Tours and Travels,555.0,3.9,10 Seats available,NON A/C Sleeper (2+1),21:58,05h 47m,03:45,Kukatpally,3 to 4,below 1000,AC Sleeper,Non A/C,Sleeper,21:00 - 22:00,03:00 - 04:00,Hyderabad to Vijayawada
3006,Hyderabad,Vijayawada,Bmcc Travels,755.0,3.9,17 Seats available,A/C Sleeper (2+1),21:50,05h 25m,03:15,Kukatpally,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,03:00 - 04:00,Hyderabad to Vijayawada
3007,Hyderabad,Vijayawada,Meghana Travels,656.0,3.9,20 Seats available,Non A/C Seater / Sleeper (2+1),22:45,05h 40m,04:25,Kukatpally,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,04:00 - 05:00,Hyderabad to Vijayawada
3008,Hyderabad,Vijayawada,Sai RK Travels,560.0,3.9,27 Seats available,Non A/C Seater / Sleeper (2+1),22:35,04h 55m,03:30,Kukatpally,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,03:00 - 04:00,Hyderabad to Vijayawada
3009,Hyderabad,Vijayawada,Sri Rama Travels,555.0,2.6,23 Seats available,Non A/C Seater / Sleeper (2+1),22:40,05h 35m,04:15,Kukatpally,Below 3,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,04:00 - 05:00,Hyderabad to Vijayawada
3010,Hyderabad,Vijayawada,LVP Travels,560.0,2.6,30 Seats available,Non A/C Seater / Sleeper (2+1),22:16,06h 09m,04:10,Kukatpally,Below 3,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,04:00 - 05:00,Hyderabad to Vijayawada
3011,Hyderabad,Vijayawada,LVP Travels,630.0,2.6,24 Seats available,Non A/C Seater / Sleeper (2+1),22:25,06h 05m,04:20,Kukatpally,Below 3,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,04:00 - 05:00,Hyderabad to Vijayawada
3012,Hyderabad,Vijayawada,Ramana Tours And Travels,500.0,2.6,24 Seats available,Non A/C Seater / Sleeper (2+1),22:20,06h 40m,05:00,Kukatpally,Below 3,others,AC Sleeper,A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Hyderabad to Vijayawada
3013,Hyderabad,Vijayawada,Morning Star Travels,890.0,2.6,10 Seats available,A/C Sleeper (2+1),22:20,05h 40m,04:20,Kukatpally,Below 3,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,04:00 - 05:00,Hyderabad to Vijayawada
3014,Hyderabad,Vijayawada,Sitara Travels,450.0,2.6,26 Seats available,NON A/C Push Back (2+2),22:20,05h 30m,03:50,Kukatpally,Below 3,others,AC Semi Sleeper,Non A/C,Push Back,22:00 - 23:00,03:00 - 04:00,Hyderabad to Vijayawada
3015,Hyderabad,Vijayawada,Sri KVR Travels,510.0,3.8,32 Seats available,Non A/C Seater / Sleeper (2+1),19:27,07h 48m,03:12,Kukatpally,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,19:00 - 20:00,03:00 - 04:00,Hyderabad to Vijayawada
3016,Hyderabad,Vijayawada,Sri KVR Travels,510.0,2.3,30 Seats available,Non A/C Seater / Sleeper (2+1),15:55,06h 55m,22:50,Kukatpally,Below 3,below 1000,AC Sleeper,A/C,Sleeper,15:00 - 16:00,22:00 - 23:00,Hyderabad to Vijayawada
3017,Hyderabad,Vijayawada,Sri KVR Travels,799.0,2.3,19 Seats available,Non A/C Seater / Sleeper (2+1),17:45,07h 10m,00:55,Kukatpally,Below 3,below 1000,AC Sleeper,A/C,Sleeper,17:00 - 18:00,00:00 - 01:00,Hyderabad to Vijayawada
3018,Hyderabad,Vijayawada,Sri KVR Travels,680.0,2.3,28 Seats available,A/C Sleeper (2+1),22:20,03h 56m,02:05,Kukatpally,Below 3,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,02:00 - 03:00,Hyderabad to Vijayawada
3019,Hyderabad,Vijayawada,Mahi Trans Solutions,474.0,2.3,29 Seats available,Non A/C Seater / Sleeper (2+1),21:35,06h 40m,04:15,Kukatpally,Below 3,others,AC Sleeper,A/C,Sleeper,21:00 - 22:00,04:00 - 05:00,Hyderabad to Vijayawada
3020,Hyderabad,Vijayawada,KKaveri Travels,981.0,2.3,30 Seats available,A/C Sleeper (2+1),18:15,07h 45m,02:00,Kukatpally,Below 3,below 1000,AC Sleeper,A/C,Sleeper,18:00 - 19:00,02:00 - 03:00,Hyderabad to Vijayawada
3021,Hyderabad,Vijayawada,KKaveri Travels,630.0,1.6,42 Seats available,Non A/C Seater / Sleeper (2+1),18:15,07h 45m,02:00,Kukatpally,Below 3,below 1000,AC Sleeper,A/C,Sleeper,18:00 - 19:00,02:00 - 03:00,Hyderabad to Vijayawada
3022,Hyderabad,Vijayawada,Mahi Trans Solutions,474.0,1.4,23 Seats available,Non A/C Seater / Sleeper (2+1),21:30,07h 00m,04:30,Kukatpally,Below 3,others,AC Sleeper,A/C,Sleeper,21:00 - 22:00,04:00 - 05:00,Hyderabad to Vijayawada
3023,Hyderabad,Vijayawada,Mahi Trans Solutions,474.0,1.4,42 Seats available,Non A/C Seater / Sleeper (2+1),21:30,06h 45m,04:15,Kukatpally,Below 3,others,AC Sleeper,A/C,Sleeper,21:00 - 22:00,04:00 - 05:00,Hyderabad to Vijayawada
3024,Hyderabad,Vijayawada,KKaveri Travels,585.0,1.4,42 Seats available,Non A/C Seater / Sleeper (2+1),18:55,07h 35m,02:30,Kukatpally,Below 3,below 1000,AC Sleeper,A/C,Sleeper,18:00 - 19:00,02:00 - 03:00,Hyderabad to Vijayawada
3025,Hyderabad,Vijayawada,Sri NVR Travels,599.0,1.0,26 Seats available,Non A/C Seater / Sleeper (2+1),22:45,05h 15m,04:00,Kukatpally,Below 3,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,04:00 - 05:00,Hyderabad to Vijayawada
3026,Hyderabad,Vijayawada,Mozo travels,700.0,3.5,26 Seats available,A/C Sleeper (2+1),20:10,08h 10m,04:20,Kukatpally,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,20:00 - 21:00,04:00 - 05:00,Hyderabad to Vijayawada
3027,Hyderabad,Vijayawada,Mozo travels,550.0,3.3,25 Seats available,A/C Seater / Sleeper (2+1),20:21,06h 09m,02:40,Bhel,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,20:00 - 21:00,02:00 - 03:00,Hyderabad to Vijayawada
3028,Hyderabad,Vijayawada,Surya Dream Liner,3000.0,3.3,37 Seats available,NON A/C Sleeper (2+1),22:58,06h 02m,05:10,,3 to 4,3000 Above,AC Sleeper,Non A/C,Sleeper,22:00 - 23:00,05:00 - 06:00,Hyderabad to Vijayawada
3029,Hyderabad,Vijayawada,Mozo travels,810.0,3.0,1 Seat available,A/C Sleeper (2+1),18:21,06h 54m,01:10,,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,18:00 - 19:00,01:00 - 02:00,Hyderabad to Vijayawada
3030,Hyderabad,Vijayawada,Mozo travels,550.0,3.0,,A/C Seater / Sleeper (2+1),20:10,08h 00m,04:10,,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,20:00 - 21:00,04:00 - 05:00,Hyderabad to Vijayawada
3031,Hyderabad,Vijayawada,Jagan Travels,850.0,3.0,,A/C Sleeper (2+1),20:00,06h 00m,02:00,,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,20:00 - 21:00,02:00 - 03:00,Hyderabad to Vijayawada
3032,Hyderabad,Vijayawada,Vikram Travels,780.0,3.0,,A/C Sleeper (2+1),20:10,05h 50m,02:00,,3 to 4,below 1000,AC Sleeper,A/C,Sleeper,20:00 - 21:00,02:00 - 03:00,Hyderabad to Vijayawada
3033,Hyderabad,Vijayawada,Vikram Travels,1110.0,2.9,,A/C Sleeper (2+1),21:30,05h 30m,03:00,,Below 3,1000 to 3000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,03:00 - 04:00,Hyderabad to Vijayawada
3034,Hyderabad,Vijayawada,Vikram Travels,530.0,2.9,,A/C Seater / Sleeper (2+1),21:30,06h 30m,04:00,,Below 3,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,04:00 - 05:00,Hyderabad to Vijayawada
3035,Hyderabad,Vijayawada,SRI MARUTHI TRAVELS,499.0,2.9,,Non A/C Seater / Sleeper (2+1),21:55,06h 35m,04:30,,Below 3,others,AC Sleeper,A/C,Sleeper,21:00 - 22:00,04:00 - 05:00,Hyderabad to Vijayawada
3036,Hyderabad,Vijayawada,Sravani Travels,3800.0,2.7,,Non A/C Seater / Sleeper (2+1),23:22,06h 23m,05:45,,Below 3,3000 Above,AC Sleeper,A/C,Sleeper,23:00 - 00:00,05:00 - 06:00,Hyderabad to Vijayawada
3037,Hyderabad,Vijayawada,J Gagana Travels,560.0,2.6,,Non A/C Seater / Sleeper (2+1),22:15,05h 30m,03:45,,Below 3,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,03:00 - 04:00,Hyderabad to Vijayawada
3038,Hyderabad,Vijayawada,SVM Tours And Travels,444.0,2.6,,Non A/C Seater / Sleeper (2+1),22:35,05h 45m,04:20,,Below 3,others,AC Sleeper,A/C,Sleeper,22:00 - 23:00,04:00 - 05:00,Hyderabad to Vijayawada
3039,Hyderabad,Vijayawada,Mayuri Travels,560.0,2.6,,NON A/C Hi-Tech (2+2),19:13,06h 47m,02:00,,Below 3,below 1000,Other,Non A/C,Other,19:00 - 20:00,02:00 - 03:00,Hyderabad to Vijayawada
3040,Hyderabad,Vijayawada,Sai Sri Durga Travels,705.0,2.5,,A/C Sleeper (2+1),23:10,06h 20m,05:30,,Below 3,below 1000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,05:00 - 06:00,Hyderabad to Vijayawada
3041,Hyderabad,Vijayawada,Sai Sri Durga Travels,3000.0,2.1,,A/C Sleeper (2+1),23:47,05h 43m,05:30,,Below 3,3000 Above,AC Sleeper,A/C,Sleeper,23:00 - 00:00,05:00 - 06:00,Hyderabad to Vijayawada
3042,Hyderabad,Vijayawada,Rainbow Tours And Travels,490.0,2.1,,Non A/C Seater / Sleeper (2+1),22:14,06h 01m,04:20,,Below 3,others,AC Sleeper,A/C,Sleeper,22:00 - 23:00,04:00 - 05:00,Hyderabad to Vijayawada
3043,Hyderabad,Vijayawada,Sri Sai Anjana Tours and Travels,441.0,2.0,,NON AC Seater / Sleeper 2+1,19:15,07h 30m,02:52,,Below 3,others,Other,Non A/C,Sleeper,19:00 - 20:00,02:00 - 03:00,Hyderabad to Vijayawada
3044,Hyderabad,Vijayawada,Bmcc Travels,950.0,2.0,,A/C Sleeper (2+1),21:50,05h 25m,03:15,,Below 3,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,03:00 - 04:00,Hyderabad to Vijayawada
3045,Hyderabad,Vijayawada,Bmcc Travels,550.0,1.4,,A/C Sleeper (2+1),21:50,05h 25m,03:15,,Below 3,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,03:00 - 04:00,Hyderabad to Vijayawada
3046,Hyderabad,Vijayawada,GOWTHAMI TOURS AND TRAVELS,4750.0,1.4,,A/C Sleeper (2+1),23:00,05h 00m,04:00,,Below 3,3000 Above,AC Sleeper,A/C,Sleeper,23:00 - 00:00,04:00 - 05:00,Hyderabad to Vijayawada
3047,Hyderabad,Vijayawada,Mahi Trans Solutions,3799.0,1.0,,Scania AC Multi Axle Sleeper (2+1),23:15,06h 15m,06:00,,Below 3,3000 Above,Other,A/C,Sleeper,23:00 - 00:00,06:00 - 07:00,Hyderabad to Vijayawada
3048,Hyderabad,Vijayawada,KKaveri Travels,1170.0,,,A/C Sleeper (2+1),15:50,05h 10m,21:00,,Below 3,1000 to 3000,AC Sleeper,A/C,Sleeper,15:00 - 16:00,21:00 - 22:00,Hyderabad to Vijayawada
3049,Hyderabad,Vijayawada,SJR TRAVELS,699.0,,,A/C Seater / Sleeper (2+1),15:50,07h 20m,23:00,,Below 3,below 1000,AC Sleeper,A/C,Sleeper,15:00 - 16:00,23:00 - 00:00,Hyderabad to Vijayawada
3050,Hyderabad,Vijayawada,Tranzindia Travels,949.0,,,Bharat Benz A/C Sleeper (2+1),21:50,06h 25m,04:10,,Below 3,below 1000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,04:00 - 05:00,Hyderabad to Vijayawada
3051,Hyderabad,Vijayawada,MaNa Travels,1299.0,,,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),23:05,04h 55m,04:00,,Below 3,1000 to 3000,AC Sleeper,A/C,Sleeper,23:00 - 00:00,04:00 - 05:00,Hyderabad to Vijayawada
3052,Hyderabad,Vijayawada,MaNa Travels,899.0,,,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:55,05h 05m,04:00,,Below 3,below 1000,AC Sleeper,A/C,Sleeper,22:00 - 23:00,04:00 - 05:00,Hyderabad to Vijayawada
3053,Hyderabad,Vijayawada,BMCC Travels Pvt Ltd,1000.0,,,A/C Sleeper (2+1),21:00,04h 30m,01:30,,Below 3,others,AC Sleeper,A/C,Sleeper,21:00 - 22:00,01:00 - 02:00,Hyderabad to Vijayawada
3054,Hyderabad,Vijayawada,BMCC Travels Pvt Ltd,1000.0,,,A/C Sleeper (2+1),21:00,04h 30m,01:30,,Below 3,others,AC Sleeper,A/C,Sleeper,21:00 - 22:00,01:00 - 02:00,Hyderabad to Vijayawada
3055,Hyderabad,Vijayawada,Hriday Tours & Travels,3000.0,,,Volvo Multi-Axle A/C Sleeper (2+1),22:25,05h 05m,03:30,,Below 3,3000 Above,AC Sleeper,A/C,Sleeper,22:00 - 23:00,03:00 - 04:00,Hyderabad to Vijayawada
3056,Hyderabad,Vijayawada,Hriday Tours & Travels,1700.0,,,Volvo Multi-Axle A/C Sleeper (2+1),21:45,05h 15m,03:00,,Below 3,1000 to 3000,AC Sleeper,A/C,Sleeper,21:00 - 22:00,03:00 - 04:00,Hyderabad to Vijayawada
3057,Hyderabad,Vijayawada,Sree Raghavendra Travels,2999.0,,,NON A/C Semi Sleeper (2+1),23:30,05h 30m,05:00,,Below 3,1000 to 3000,AC Sleeper,Non A/C,Sleeper,23:00 - 00:00,05:00 - 06:00,Hyderabad to Vijayawada
